16,16,31,51,46,54,43,35,14,12,2,5.790652832614085
15,17,31,50,47,53,44,35,14,12,2,5.861340743313651
16,17,32,53,42,54,45,36,13,11,1,5.542907258154044
18,22,29,54,47,50,50,28,11,10,1,7.514278393075763
19,14,21,43,53,46,62,28,20,11,3,6.797318447412354
15,17,32,49,48,52,46,34,13,12,2,5.013947283311771
17,15,36,44,50,52,49,30,13,12,2,5.054477028750052
14,16,30,50,48,52,44,39,12,11,4,6.112778720455034
28,20,37,41,41,45,42,35,15,13,3,7.22033061929435
15,17,31,51,47,52,44,34,14,12,3,5.6133237918465015
87,10,16,26,19,30,33,23,11,6,59,7.66703110164859
15,16,30,48,51,52,47,33,15,9,4,5.534299709643817
15,17,35,48,46,52,44,36,12,13,2,5.1862161202014505
15,17,32,49,48,53,44,34,14,12,2,5.260929629550913
15,21,31,47,47,51,47,33,13,13,2,5.118194634490193
16,17,29,50,46,55,45,35,12,12,3,5.924294418376638
15,15,39,56,43,43,42,35,18,12,2,6.9946085137201255
15,18,29,53,47,54,45,34,11,13,1,6.290100621485647
73,28,20,24,16,15,16,16,18,27,67,9.523955773955773
16,18,37,54,40,46,45,34,16,12,2,5.2560430288968565
14,17,32,49,47,53,46,34,14,13,1,5.730346019187922
16,19,30,53,46,49,48,31,15,11,2,5.361544570606796
15,17,34,49,47,54,40,36,14,12,2,5.595170963122091
16,16,32,45,53,52,48,32,13,11,2,6.7121899654514525
15,15,34,50,45,53,46,35,12,13,2,5.489495248888503
16,16,33,43,51,53,48,32,14,12,2,5.5896004109803235
15,16,30,53,48,48,44,38,14,11,3,5.335145780708139
14,18,32,49,47,53,43,36,14,11,3,5.274156539474802
20,18,36,51,46,47,39,35,12,12,4,6.075975947313162
20,20,40,36,45,38,48,31,27,8,7,6.233930300096805
15,17,32,49,46,54,46,33,14,12,2,5.076801380698979
15,16,32,48,49,51,45,34,15,13,2,5.462230450882161
19,14,31,49,50,54,46,31,13,12,1,6.3476579178701495
9,17,40,39,57,54,46,33,16,7,2,6.497980887406255
20,23,40,45,38,53,35,34,19,9,4,6.933155223083088
25,21,28,45,35,39,45,38,19,19,6,8.01570633638485
15,16,29,49,48,51,45,35,18,11,3,5.7898197145671535
14,18,31,46,51,49,44,37,15,13,2,5.73013312735699
16,18,27,50,47,56,42,35,14,13,2,5.330407979793655
18,15,31,51,47,53,42,38,10,13,2,5.378192917135682
15,16,33,46,46,53,46,33,16,13,3,7.040428798448567
15,17,32,49,47,53,44,35,14,12,2,5.137683861611767
16,16,34,52,42,54,45,34,13,12,2,5.451154064313451
15,18,37,48,48,50,43,34,13,12,2,5.3478540910749945
15,16,33,51,46,51,44,35,13,14,2,4.816135781466924
15,17,32,49,47,53,46,34,13,12,2,5.335012432478778
15,17,29,49,48,52,45,38,14,12,1,5.403600148190121
16,17,32,50,45,55,45,31,15,12,2,5.776801765924038
19,21,46,50,33,41,51,29,15,13,2,6.872391017173053
20,23,29,54,40,47,43,34,17,8,5,6.0097837646224725
15,17,31,50,46,53,45,35,14,12,2,5.303961763143919
13,19,30,41,52,55,51,29,14,14,2,8.315648795648796
16,18,32,50,47,53,41,35,14,11,3,5.473157217338192
16,17,31,56,42,50,45,35,14,12,2,5.624298019912742
18,24,31,47,45,52,50,27,11,12,3,6.27939820431934
18,13,41,50,46,42,46,28,19,13,4,5.7711942894576325
17,15,32,49,48,52,43,37,13,12,2,5.26175826028321
18,17,33,52,47,57,39,34,10,12,1,6.6301475502544855
15,17,32,49,47,53,44,35,12,14,2,5.0284631527474986
19,18,28,51,49,48,46,35,11,13,2,7.189080789064419
16,19,33,54,39,54,44,35,13,12,1,5.784818210848045
16,20,27,56,43,53,44,31,16,11,3,5.533289328932893
16,18,35,43,52,46,38,42,14,12,4,6.282058229469433
14,19,30,46,50,53,46,34,14,12,2,5.047413704593523
17,18,29,51,52,46,49,28,14,13,3,6.021136471707085
16,16,34,47,48,52,48,34,12,11,2,5.116941000870684
16,16,34,49,46,56,41,37,12,10,3,5.557681635552398
15,18,32,51,44,56,43,35,13,11,2,5.414904199645344
58,20,22,42,34,37,22,22,24,13,26,8.729719264278799
15,17,32,47,49,53,47,32,14,12,2,5.270685955855798
15,17,32,49,46,54,43,34,16,11,3,5.455757707811309
53,26,37,55,34,31,30,22,15,13,4,7.154439836304211
15,14,32,50,44,53,44,37,15,13,3,6.216880831264013
15,17,32,49,47,53,44,36,13,13,1,5.289766690748374
24,23,37,52,41,55,36,31,7,11,3,6.815015949173543
21,16,36,52,46,46,52,24,13,12,2,5.8976148923792895
9,6,18,36,51,47,53,40,32,22,6,8.310197739252308
14,16,33,50,55,65,38,27,12,9,1,5.908126221725775
30,30,26,54,40,52,33,31,14,9,1,8.798173218072092
14,18,30,50,46,55,43,36,13,13,2,5.2706926572387145
20,26,39,45,44,49,38,31,12,12,4,6.729492992580379
11,12,27,61,51,58,49,29,10,10,2,6.75455207574654
16,16,35,52,42,50,47,33,14,13,2,5.265842805626437
15,19,35,54,44,52,43,33,11,12,2,6.032403541005513
18,15,32,43,53,54,42,37,11,10,5,5.625497473505344
24,26,31,51,48,41,43,28,14,10,4,7.664271698984303
14,23,29,51,45,53,41,35,14,12,3,6.051067272684008
15,17,32,48,48,53,44,35,13,13,2,5.4322333144426524
16,20,33,51,45,50,43,34,14,12,2,5.481956678542545
15,21,35,49,45,50,47,31,15,10,2,6.086896354266082
19,14,42,47,44,51,40,37,11,13,2,6.2033824278747
15,17,32,50,46,53,44,35,14,12,2,5.184807587849413
14,17,30,50,47,53,44,36,14,12,3,5.778126647262392
14,12,25,57,41,51,45,33,25,8,9,6.210435366965871
19,12,25,47,51,44,59,32,18,11,2,6.192423548690266
15,17,33,51,45,52,46,33,14,12,2,5.353958963144015
15,18,30,51,46,53,44,35,14,12,2,5.138834790535781
16,16,32,48,49,53,45,35,14,11,1,5.78681369170687
15,17,32,50,48,51,45,34,14,12,2,5.561352142667022
65,32,23,31,28,35,23,24,12,13,34,7.142511288830857
15,20,30,52,46,59,40,35,11,11,1,5.996310835737598
16,16,34,48,46,56,41,37,13,11,2,5.965563632930514
15,17,36,47,47,51,44,37,11,13,2,5.380820614812573
15,17,33,48,50,47,46,35,15,12,2,5.232678691840864
16,21,37,45,45,50,43,35,13,13,2,5.206281407035176
16,18,31,48,49,51,48,32,12,12,3,5.673858097129446
29,29,42,41,32,32,34,37,27,15,2,8.642519836808122
17,18,29,56,37,44,43,30,23,17,6,6.575110568857709
11,17,44,60,36,40,19,49,28,13,3,7.115871732686608
15,20,37,39,49,60,41,32,14,10,3,6.39245358156205
14,19,31,52,46,51,47,32,14,12,2,6.4324324324324325
16,17,31,53,45,51,45,34,14,12,2,5.301410068270274
15,16,31,49,46,52,41,40,16,11,3,6.474978094880461
16,16,34,49,48,54,45,32,13,11,2,5.817820188549093
17,15,34,48,47,51,45,36,13,10,4,5.788868223462147
16,16,34,46,49,54,44,33,14,12,2,5.6709974286100975
15,16,35,54,42,49,41,37,17,11,3,6.271279972652245
15,15,31,46,43,47,47,41,19,14,2,5.453879060168963
18,33,40,55,36,36,41,22,22,14,3,6.921795513851182
15,17,32,49,47,53,44,35,14,12,2,5.121470155592848
17,23,39,48,49,43,35,36,19,8,3,5.802711048544571
13,19,33,45,50,54,45,36,11,12,2,5.627202790947312
16,19,32,54,44,56,41,32,14,10,2,6.1559928787951685
129,9,14,8,8,10,5,11,14,15,97,11.813336690587098
15,19,40,43,50,51,44,32,12,12,2,7.346558636819244
16,21,25,55,49,57,43,31,11,11,1,6.7304336569579295
16,18,34,48,46,54,48,31,12,12,1,5.82162989769643
15,17,30,45,50,52,44,37,14,14,2,5.420487384084537
15,17,33,50,48,51,48,31,13,13,1,5.602323863254751
15,19,33,54,41,53,42,37,13,11,2,5.360313371968234
15,20,34,54,46,45,44,34,14,12,2,5.530271723433089
16,15,35,48,46,51,45,36,12,15,1,5.517066948183338
16,17,32,49,44,55,45,34,15,11,2,5.609446669500816
15,16,31,59,44,61,36,34,12,11,1,6.593788501026694
15,18,29,50,46,57,43,34,15,12,1,5.449684780000436
15,18,28,51,47,54,47,31,15,12,2,5.825791803316285
9,13,17,35,56,59,64,27,24,10,6,6.2057251908396935
14,14,28,52,47,59,42,35,14,12,3,7.028422867611401
13,21,32,42,53,54,48,31,14,10,2,7.102227797016879
13,18,33,48,47,53,44,35,15,12,2,5.670147032292983
16,16,33,52,43,53,45,36,12,12,2,5.2063551792620455
17,16,34,54,39,51,42,30,20,13,4,6.3799990064086645
16,16,35,51,44,51,46,34,13,12,2,5.510248563439819
15,17,33,49,45,54,43,37,14,12,1,5.35235014353657
15,18,31,53,44,52,44,35,14,13,1,5.373446046742914
14,15,33,55,45,49,41,36,16,10,6,6.717158970925293
16,19,34,56,39,51,44,34,14,12,1,5.88985965238405
16,21,28,57,43,50,45,30,17,10,3,5.625660846772402
15,17,32,50,46,53,44,35,14,12,2,5.3484046542524695
14,19,30,46,49,54,46,34,14,12,2,5.198639656334231
16,22,28,37,54,51,43,37,16,15,1,8.037315915207596
16,16,34,48,47,53,47,34,12,11,2,5.2259567738534525
15,19,31,43,52,50,49,32,15,11,3,6.11001748209881
15,16,34,51,46,49,47,33,15,10,4,5.631188229506731
26,19,21,50,44,40,44,28,25,20,3,8.889597436148993
15,25,39,44,44,51,43,30,17,11,1,7.437639229619602
26,19,29,50,52,51,46,24,14,9,0,8.243917519399018
16,18,31,51,47,52,49,33,10,11,2,5.1711426956649165
15,17,32,49,47,53,45,35,13,13,1,5.231798545990938
21,20,35,52,42,58,38,30,10,11,3,6.610873596373751
12,13,30,45,46,56,50,33,20,9,6,6.538212077027503
28,36,37,36,49,31,44,23,20,11,5,8.573162551506053
16,13,34,42,45,57,46,37,14,10,6,5.582766389821524
16,16,19,32,49,56,45,37,21,22,7,7.327463139038169
16,20,32,49,49,48,43,34,14,12,3,5.896409352384487
15,17,24,49,55,51,47,35,14,12,1,6.0869170055010775
11,20,30,42,59,55,42,38,10,12,1,5.439708894408857
17,17,42,45,46,45,46,33,14,14,1,5.3232086563857886
23,18,33,48,50,44,45,31,15,11,2,6.572127263927452
10,17,30,49,47,40,52,36,22,15,2,6.104786422578185
22,25,30,49,52,43,43,29,13,10,4,7.231245017456084
14,18,32,49,47,54,43,35,14,12,2,5.3779127577709565
15,19,31,50,47,52,47,33,14,9,3,5.265376743400924
16,21,32,52,44,51,42,35,13,12,2,5.4993659816353295
15,17,32,50,46,54,43,36,14,11,2,5.6062003357582535
17,15,32,50,47,54,42,35,14,12,2,5.150528497409327
15,17,32,49,47,53,44,35,14,12,2,5.190744803092032
16,17,32,53,42,54,44,36,14,11,1,5.343265971596517
14,14,29,56,41,49,47,35,19,11,5,5.915448129526267
17,15,33,50,49,49,44,35,14,12,2,5.6941842883256975
14,19,30,50,47,52,47,34,13,12,2,5.069389833961496
15,17,32,49,47,53,44,35,14,12,2,5.237480248604236
15,21,30,53,52,45,42,35,15,10,2,5.742378222841352
14,11,32,54,42,56,45,32,21,9,4,6.38778168235323
17,15,34,51,45,52,46,33,13,12,2,5.087073627074038
48,39,34,29,28,38,22,27,16,21,18,7.283399012044178
16,15,33,48,49,50,42,40,11,14,2,5.622992920788763
14,17,29,49,49,54,46,32,16,10,4,5.47714655607487
15,17,31,48,48,55,43,35,14,12,2,5.413218676403863
14,14,15,57,55,53,52,36,11,10,3,5.753455699070928
17,17,35,50,41,57,42,35,15,9,2,6.160074106154661
20,34,35,30,41,34,40,25,23,23,15,8.922431040703204
17,25,33,45,53,51,43,24,15,13,1,6.753511903233262
33,17,37,40,39,46,34,37,15,20,2,8.075135787567891
16,18,37,54,41,46,46,33,16,11,2,5.3705978354234665
15,17,27,53,45,56,48,33,13,12,1,5.715420146078409
15,17,32,49,47,53,45,34,14,12,2,4.884262203847988
15,17,32,49,48,55,42,34,14,12,2,4.938064981660019
15,16,35,49,45,54,41,35,16,9,5,5.580976863753214
15,16,33,50,46,53,44,35,14,12,2,5.3956051079276595
15,17,31,50,47,51,46,35,14,12,2,5.388722048179757
14,18,32,48,47,52,46,36,13,11,3,5.452504355400697
15,17,32,49,47,54,43,35,15,11,2,5.559118325350363
19,16,38,48,49,48,39,35,12,13,3,5.417459320087535
18,14,36,41,41,56,49,33,20,9,3,6.253399288464348
15,20,29,51,49,52,47,31,12,13,1,5.721609551585855
17,15,30,51,46,53,47,33,14,12,2,5.730893384860195
21,19,34,50,44,46,40,34,16,11,5,6.389700439224201
16,20,28,40,52,52,39,38,18,12,5,5.978505891667831
20,35,40,53,24,23,21,50,27,18,9,8.159707406278574
17,14,24,53,45,51,46,37,17,12,4,5.62819228285797
15,22,29,55,46,56,45,28,12,11,1,6.00267449291141
15,19,23,52,46,54,41,39,16,10,5,5.874423325336777
15,17,32,49,49,51,47,32,14,12,2,4.940699889702196
16,16,36,49,48,56,45,28,13,13,0,5.631182627014186
15,17,31,51,47,52,44,35,14,12,2,5.353161763130262
15,18,31,49,48,54,43,34,14,12,2,5.346887184540896
15,18,29,51,48,51,48,33,13,9,5,5.6733603786342135
15,17,33,50,47,52,44,34,14,12,2,5.402629985292847
15,17,32,49,48,56,41,36,12,12,2,5.366885784716517
15,17,32,47,48,52,44,36,14,12,3,5.499077652846099
16,16,40,51,41,52,37,37,16,11,3,6.255717461101508
18,20,44,49,37,42,50,30,16,13,1,5.898752852762858
18,24,32,45,55,42,42,31,17,10,4,7.012842167350332
13,19,33,49,45,53,44,36,15,11,2,6.107443567539041
16,16,33,53,43,53,46,34,12,12,2,5.555982156727847
17,15,33,52,45,48,43,36,17,11,3,6.6343797856049
14,17,29,54,43,52,45,36,15,9,6,5.614527758555258
17,15,32,51,47,51,46,34,13,12,2,5.0444381026153255
15,17,32,46,50,50,40,41,13,14,2,6.1084985767933615
15,17,32,50,46,53,44,35,14,12,2,5.492393932732469
15,15,33,59,41,49,39,35,18,11,5,7.008709823933313
16,16,27,49,50,51,47,36,13,13,2,5.791093302804807
15,16,34,43,53,53,49,32,12,12,1,5.8464583333333335
16,19,27,52,53,50,45,29,16,10,3,6.337172878178724
15,17,34,49,47,52,44,35,13,12,2,5.296571076295146
16,18,31,49,48,53,44,33,14,12,2,4.962396134484362
15,16,35,48,47,53,47,34,12,11,2,5.1800221604331735
15,19,31,45,51,49,49,33,14,11,3,6.268148112010927
13,19,32,48,45,57,41,37,13,12,3,5.938574995915892
11,17,38,51,48,49,42,37,17,9,1,7.024257305523326
15,17,32,49,47,53,45,34,14,12,2,5.110850913913873
25,21,21,34,26,36,41,37,26,27,26,9.013862098277047
16,16,32,51,47,49,49,34,10,14,2,5.255025496228244
15,17,31,49,48,53,43,36,13,13,2,5.364000428311383
13,14,30,45,55,50,45,34,19,12,3,6.5354861425481605
15,16,31,50,48,56,43,35,12,11,3,5.677467361158088
16,10,23,52,46,59,50,34,16,10,4,6.045674856146885
15,17,35,50,45,54,46,33,12,12,1,5.332803812549644
15,18,19,34,52,52,43,39,22,19,7,8.317236048848354
16,19,33,49,47,50,43,35,14,12,2,5.065925548189699
12,13,15,54,43,52,64,34,18,9,6,6.304164739673344
16,21,30,53,42,50,47,32,16,11,2,5.85039771804921
15,19,37,42,49,54,44,33,14,12,1,5.386729570637119
15,17,32,49,47,53,44,35,14,12,2,5.0295094662617945
11,24,35,52,48,49,42,30,18,10,1,6.526227636086791
11,13,22,52,48,50,50,40,20,13,1,6.615839781520255
14,18,34,47,48,54,39,39,12,12,3,6.338062802763913
18,16,35,49,45,53,45,35,11,12,1,5.649895742247933
15,17,29,53,45,53,46,35,12,12,3,5.4741672704916216
15,17,31,50,46,55,43,34,15,12,2,6.1198925762516785
15,17,31,50,47,53,44,35,14,12,2,5.170399465151261
15,17,32,50,46,53,47,33,13,12,2,5.17923641151025
20,23,27,55,48,47,53,25,13,8,1,7.004888081628293
16,23,35,49,45,44,51,27,15,11,4,6.411038507581804
15,17,33,51,44,52,47,33,14,12,2,5.3941798369835485
17,15,36,44,50,52,49,30,13,12,2,5.1668409385587015
14,19,29,50,46,53,43,39,13,13,1,6.495059762969703
26,23,33,46,41,44,39,37,14,14,3,8.678530388151176
15,17,31,50,45,55,43,35,14,12,3,5.5576560803173685
74,33,21,15,16,16,30,22,20,20,53,7.432654768544339
15,16,33,48,49,50,45,36,13,13,2,5.117144158317463
14,17,30,49,48,54,46,32,16,10,4,5.489136636966159
15,18,30,47,49,53,44,36,13,13,2,5.440640662453693
15,17,32,49,47,54,44,34,14,12,2,5.19902212749953
14,13,24,57,48,57,52,31,11,10,3,5.8415544209042825
16,17,36,49,41,57,43,35,15,9,2,5.718556374655149
15,18,49,47,38,40,36,36,26,13,2,7.4479731841036285
18,16,35,53,34,40,41,29,26,19,9,6.633288123448576
63,17,27,21,19,21,13,29,16,24,70,11.080834470657043
17,17,37,55,41,43,43,37,17,10,3,6.3550210403127405
16,16,32,51,44,57,46,34,11,12,1,5.996910377358493
15,17,32,49,47,53,45,34,14,12,2,4.873392562558385
15,17,31,50,46,54,44,35,14,12,2,5.307934147636749
15,17,32,50,47,52,45,35,13,12,2,5.123753860183631
15,17,34,49,47,50,47,33,14,12,2,5.194652898262923
16,16,31,51,46,53,45,33,15,11,3,5.235237091675448
15,17,32,49,47,53,43,36,14,11,3,5.4456213765746915
15,17,32,48,48,53,45,35,13,12,2,5.4376307075636126
17,17,36,46,48,48,44,33,16,12,3,5.530707066258558
15,19,30,53,43,53,45,34,14,12,2,5.168478260869565
14,15,32,48,47,54,45,33,17,13,2,6.1621425811437405
19,16,29,47,52,53,44,33,14,10,3,6.1373816614609815
9,14,41,37,57,44,53,37,17,9,2,7.346792220856153
20,28,45,44,37,48,35,25,25,10,3,8.882673494846038
43,16,36,27,32,32,41,24,26,26,17,8.287571230555983
17,15,29,52,45,52,46,35,13,13,3,5.52968297180996
16,19,28,54,45,55,48,30,12,12,1,6.263458101789517
16,17,32,50,45,56,41,36,14,11,2,5.283035315629451
15,19,33,52,47,51,45,31,15,11,1,5.922963448614981
15,16,32,46,48,54,44,34,16,12,3,5.6554965172352185
15,18,32,52,43,53,44,36,14,11,2,4.980020626478736
15,17,32,52,43,53,45,35,14,12,2,5.431800348735832
15,19,38,48,48,49,46,31,12,12,2,5.919058217172309
15,17,33,48,48,52,44,35,14,12,2,5.331297022699505
16,20,32,49,45,49,45,33,15,11,5,6.000659490778906
15,18,32,49,46,55,46,32,14,12,1,5.178489989749169
15,16,32,51,46,52,47,31,16,11,3,5.68625727039091
16,22,40,46,41,47,47,30,18,11,2,7.505139125496878
21,26,34,47,41,42,42,37,15,10,5,6.3214683256239645
18,18,27,47,40,57,52,23,20,12,6,9.146170678336981
18,18,32,52,41,56,39,35,15,10,4,6.023141871804018
16,16,30,54,44,52,45,35,14,12,2,5.545474706704218
15,17,32,51,45,53,44,35,14,11,3,5.3314333469046655
17,14,37,51,48,46,45,33,14,11,4,5.416349233832568
17,15,32,49,48,52,44,36,13,12,2,5.10812643867149
18,17,33,52,45,59,38,34,11,12,1,5.629591355334398
16,17,33,48,46,54,44,35,14,11,2,5.228636488224504
15,17,32,51,45,55,46,31,14,12,2,5.328653190714025
15,16,36,44,52,52,48,32,12,12,1,5.6785448308546425
18,17,35,39,54,45,37,42,16,12,5,6.740920789247928
14,18,31,46,50,52,45,36,14,12,2,5.554074106885784
16,19,29,54,48,46,53,25,15,12,3,6.542046761211193
15,17,32,47,49,51,46,35,14,12,2,5.24978761362671
16,18,35,46,49,51,46,32,13,12,2,5.133692834180233
15,16,34,51,46,49,47,33,15,10,4,5.937476644245143
27,30,37,43,30,47,30,26,22,12,16,7.683617945007236
14,18,28,50,49,54,47,33,13,12,2,5.96116710625471
27,26,37,54,49,44,36,22,11,11,3,8.031346444780635
15,14,31,51,44,53,44,38,14,13,3,6.167148571153198
24,22,38,53,40,55,35,32,7,11,3,7.437627869970447
16,17,33,48,49,56,48,28,10,13,2,6.596056971897613
11,14,25,52,49,55,44,42,14,12,2,6.4499326784022335
12,18,29,46,57,59,42,32,13,10,2,5.267745502487985
15,22,40,44,51,46,49,27,14,9,3,7.600532700269245
14,18,30,49,47,54,44,35,13,13,3,5.381780100190015
17,19,38,48,43,51,45,31,14,12,2,5.387608069164264
10,16,31,45,60,58,42,36,9,11,2,6.404377966059582
17,17,33,55,37,53,40,37,15,14,2,5.768422476774603
15,21,31,58,46,51,42,32,10,12,2,6.795953575909661
19,13,32,40,51,48,47,37,17,10,6,8.18846094828909
16,19,40,51,44,42,47,31,16,12,2,7.284736217320487
14,18,35,49,45,53,44,35,13,12,2,5.334133842228273
15,17,30,45,51,52,45,36,14,11,4,5.391495696071452
19,14,44,48,42,50,40,37,11,13,2,7.023057307743927
15,17,31,51,46,53,44,35,14,12,2,5.111230810665232
14,13,23,52,45,45,45,35,26,12,10,6.790659098566726
15,19,32,49,47,49,47,34,14,12,2,5.4024403435519135
15,17,33,51,44,53,46,33,14,12,2,5.2036289901122545
15,20,30,50,52,51,40,36,13,11,2,5.6934823428274095
20,18,32,46,53,49,45,29,17,9,2,7.294737135374586
15,17,31,50,45,55,43,35,14,12,3,5.509250714128761
32,20,37,37,22,40,44,28,26,12,22,7.242120579837469
15,17,32,51,44,58,40,37,13,12,1,5.097010321996957
16,16,33,49,46,53,44,36,14,11,2,5.12940932642487
15,19,29,46,49,54,44,36,13,13,2,5.715800250255944
16,17,34,49,48,45,46,36,15,12,2,5.252718765806778
25,29,31,41,42,42,42,35,18,13,2,6.203150488155236
18,15,29,51,46,53,51,29,12,11,5,6.852462051092187
39,40,46,32,18,20,35,33,34,21,2,6.327032784075606
17,17,35,54,36,38,42,30,26,18,7,6.409993513945018
9,16,47,40,48,37,48,27,27,18,3,6.9140308620735285
17,18,37,54,41,44,44,35,17,11,2,6.595690780214437
14,18,32,50,47,50,47,34,14,11,3,5.787091885934702
15,17,32,50,46,53,44,35,14,12,2,5.095843691574384
16,16,34,48,49,53,45,32,14,11,2,5.368044975645343
15,17,33,47,48,53,44,35,14,12,2,5.121493390792691
15,17,35,48,48,52,44,33,14,12,2,5.038633350331462
16,18,33,46,50,52,46,31,15,11,2,5.5643731532292104
15,17,32,49,47,53,44,35,14,12,2,5.09183736363076
15,16,33,46,49,53,45,36,13,12,2,5.371245330281371
18,13,35,46,62,41,49,30,14,8,4,7.769467599988383
16,19,33,51,44,50,46,33,14,12,2,5.1524615320807925
15,16,32,48,49,51,45,34,15,13,2,5.34292689194398
15,24,39,44,50,51,31,34,22,7,3,7.006922931875117
11,19,35,43,54,54,45,34,12,11,2,7.804693526375126
17,28,23,46,33,44,37,33,24,20,15,8.726752043246027
15,13,30,45,39,64,54,34,13,10,3,6.684309386578839
16,21,38,46,46,53,43,35,9,12,1,6.533563560283329
15,22,26,57,43,56,47,29,13,11,1,6.27062973032552
15,19,31,48,47,55,46,33,12,13,1,6.1570975780890835
15,17,32,51,49,50,47,32,14,12,1,5.466368995248989
16,17,37,49,42,53,45,31,16,12,2,5.81268944612841
15,18,35,46,49,52,40,38,13,12,2,5.7121793713872835
15,16,31,58,44,62,36,34,11,12,1,6.428261855566197
15,19,35,47,44,57,48,29,13,12,1,6.2891694253668655
15,17,32,51,46,52,44,36,14,12,1,5.612320705318981
16,18,36,49,46,50,46,29,17,11,2,7.408283017263372
14,15,26,52,49,60,38,36,15,11,4,7.630632445186166
41,19,37,46,34,35,38,21,23,17,9,7.0590986051761675
17,18,33,52,42,53,41,36,14,11,3,6.00437636761488
15,17,32,49,46,52,46,35,14,12,2,5.1304131717924815
17,19,34,44,51,49,55,25,11,12,3,6.369063332752223
18,13,41,48,51,44,45,31,15,12,2,6.434880239520957
15,16,31,48,48,53,44,36,14,10,5,5.7437650479262246
15,17,32,46,50,50,40,41,13,14,2,6.092554947026045
17,19,29,52,48,51,46,30,13,13,2,6.034131948542429
16,20,32,54,40,54,42,36,13,12,1,6.019017694724657
19,20,30,56,40,48,50,24,19,11,3,6.092124389372097
19,19,33,45,46,46,37,40,18,12,5,7.146586017110784
15,18,31,50,46,53,48,32,13,12,2,5.397699260476582
16,19,29,55,48,47,51,26,14,12,3,5.722343671722003
16,18,36,45,49,52,46,33,12,11,2,5.41926756417471
16,16,34,50,47,51,45,34,13,12,2,5.6237156096796586
17,19,18,57,49,48,48,35,16,10,3,6.6127050734346176
17,25,38,46,43,48,45,28,18,11,1,7.844684631329581
15,18,30,49,50,52,46,33,15,12,0,5.406008695087924
15,19,32,52,44,53,49,32,11,12,1,6.095737515635524
20,18,32,54,42,56,41,33,10,11,3,6.280280503518684
12,15,30,45,47,53,51,32,20,9,6,5.867347878118384
9,16,29,48,50,60,45,37,12,12,2,7.227586206896553
16,16,31,45,53,57,47,31,12,11,1,5.568840417431809
16,22,40,45,50,49,44,29,14,10,1,7.096786338577384
16,17,32,50,44,52,46,34,14,12,3,5.5597764619785774
21,34,34,45,49,39,46,25,13,13,1,7.2037082615472965
10,16,30,47,57,57,44,37,9,11,2,6.4132059079061685
15,17,32,52,44,53,44,35,14,12,2,5.08254731520868
18,18,35,48,47,49,45,32,15,11,2,5.680540773115332
10,17,25,51,44,44,51,38,22,16,2,5.986165638437091
15,21,33,52,47,52,40,33,16,10,1,5.790780384378634
15,19,30,46,49,54,45,35,14,11,2,6.025037413592418
14,18,32,49,47,54,43,35,14,12,2,5.446537178732588
15,19,32,53,49,49,47,31,14,8,3,6.230472165549402
15,19,34,50,44,53,43,35,14,11,2,5.599831171139151
15,21,34,48,46,51,47,31,15,10,2,5.198684375916537
16,16,31,51,46,55,42,35,14,12,2,5.820830081263487
15,17,32,49,47,53,46,33,14,12,2,5.453312990409764
15,17,31,50,47,53,44,35,14,12,2,5.2818873215499655
16,24,29,54,47,50,50,28,11,10,1,7.447562110487577
17,16,29,48,48,52,45,37,15,11,2,7.282042038711108
15,18,31,50,47,51,48,33,13,12,2,5.3326958221768885
15,18,30,51,46,53,44,35,14,12,2,5.238274830390628
14,17,28,51,47,53,44,37,14,10,5,5.665339183260209
13,12,24,62,40,56,42,36,21,9,5,7.09117758630033
15,17,32,50,48,51,45,34,14,12,2,5.034261372900701
19,26,35,44,46,33,39,42,16,14,6,7.3163388085177825
15,18,31,51,45,59,38,37,13,12,1,5.224974679270763
16,17,32,52,45,55,43,35,12,12,1,6.115437339169332
15,17,36,48,46,51,44,37,11,13,2,5.2190068709691015
15,17,31,48,49,54,43,35,14,12,2,5.302228737756815
13,15,13,39,52,67,49,37,19,13,3,8.001279000594884
19,17,28,52,49,51,50,27,11,10,6,7.189860889646451
20,34,36,29,40,29,34,30,24,26,18,8.556578613157226
15,22,27,55,45,54,45,33,11,11,2,7.6367077999017425
18,23,53,40,42,23,33,51,22,12,3,7.176909961841358
16,18,37,50,45,48,45,32,15,12,2,6.315390690557282
17,15,33,51,45,56,46,33,11,12,1,5.473099261976506
15,17,32,49,47,53,44,35,14,12,2,5.229785530695657
15,16,31,50,45,56,40,37,15,10,5,6.593077785707004
15,18,31,48,49,52,43,35,16,11,2,5.745772740720511
16,16,32,50,46,53,45,34,14,12,2,5.0783398770736135
18,16,37,50,49,47,40,35,12,13,3,5.277407541465284
17,17,28,48,60,43,51,33,10,8,5,6.3718901453958
15,16,29,52,43,55,48,33,14,13,2,6.036094117647059
17,20,29,52,47,52,47,30,12,13,1,6.642020854149053
17,18,34,54,47,52,39,35,11,11,2,5.905252149663026
21,19,34,50,44,46,40,34,16,10,6,7.145978099229418
48,36,34,30,29,44,28,29,14,17,11,7.513381229069468
63,33,31,23,24,20,17,16,40,22,31,8.373621937206918
18,14,29,52,44,55,44,35,14,12,3,4.9070963386545925
15,22,29,54,45,57,45,29,13,10,1,6.428574995006992
13,19,26,57,43,53,44,36,15,9,5,5.813573961269205
15,17,31,46,51,52,44,36,14,12,2,4.979483865756634
